Name,Ticker,Sector,Industry
Bombay Dyeing,,Industrial Goods,Textile Industrial
Bombay Rayon Fashions Ltd,,Industrial Goods,Textile Industrial
Bonanza Industries Ltd,,Industrial Goods,Textile Industrial
Borgosesia,,Industrial Goods,Textile Industrial
BSL Ltd,,Industrial Goods,Textile Industrial
Caleffi,,Industrial Goods,Textile Industrial
Cavalier Corp Ltd,,Industrial Goods,Textile Industrial
Cedro Textil,,Industrial Goods,Textile Industrial
Century Enka Ltd,,Industrial Goods,Textile Industrial
Chargeurs SA,,Industrial Goods,Textile Industrial
Cheslind Textiles Ltd,,Industrial Goods,Textile Industrial
Cheviot Co Ltd,,Industrial Goods,Textile Industrial
China Fibretech Ltd,,Industrial Goods,Textile Industrial
China Gaoxian,,Industrial Goods,Textile Industrial
China Hongcheng Holdings Ltd,,Industrial Goods,Textile Industrial
China Jishan Holdings Ltd,,Industrial Goods,Textile Industrial
China Taisan Technology,,Industrial Goods,Textile Industrial
Chitradurga Spintex Ltd,,Industrial Goods,Textile Industrial
CIA Tecidos Santanense,,Industrial Goods,Textile Industrial
Co-Prosperity Holdings Ltd.,,Industrial Goods,Textile Industrial
ComWest Enterprise Corp,,Industrial Goods,Textile Industrial
Costin New Materials,,Industrial Goods,Textile Industrial
Coteminas,,Industrial Goods,Textile Industrial
Crew BOS Products Ltd,,Industrial Goods,Textile Industrial
Culp,,Industrial Goods,Textile Industrial
Damodar Industries Ltd,,Industrial Goods,Textile Industrial
DCM Ltd,,Industrial Goods,Textile Industrial
Deepak Spinners Ltd,,Industrial Goods,Textile Industrial
Dhanlaxmi Cotex Ltd,,Industrial Goods,Textile Industrial
Dhanlaxmi Fabrics Ltd,,Industrial Goods,Textile Industrial
Dierig Holding AG,,Industrial Goods,Textile Industrial
Digjam Ltd,,Industrial Goods,Textile Industrial
Dohler SA,,Industrial Goods,Textile Industrial
Donear Industries Ltd,,Industrial Goods,Textile Industrial
Eastern Silk Industries Ltd,,Industrial Goods,Textile Industrial
Easyknit Enterprises Hold,,Industrial Goods,Textile Industrial
Empresa Nacional,,Industrial Goods,Textile Industrial
Enterprise International Ltd,,Industrial Goods,Textile Industrial
Eskay Knit India Ltd,,Industrial Goods,Textile Industrial
Eurotex Industries,,Industrial Goods,Textile Industrial
Everlon Synthetics Limited,,Industrial Goods,Textile Industrial
Fairdeal Filaments Ltd,,Industrial Goods,Textile Industrial
Far Eastern New Century Corp,,Industrial Goods,Textile Industrial
Faze Three Ltd,,Industrial Goods,Textile Industrial
Filatex Fashions Ltd,,Industrial Goods,Textile Industrial
Filatex India Ltd,,Industrial Goods,Textile Industrial
First Winner Industries Ltd,,Industrial Goods,Textile Industrial
Flora Textiles Ltd,,Industrial Goods,Textile Industrial
Foreland Fabrictech,,Industrial Goods,Textile Industrial
Fountain Set (Holdings) Ltd,,Industrial Goods,Textile Industrial
Fountain Set holdings,,Industrial Goods,Textile Industrial
Fuxing China Group Ltd,,Industrial Goods,Textile Industrial
Gale Pacific Ltd,,Industrial Goods,Textile Industrial
Gangotri Textiles Ltd,,Industrial Goods,Textile Industrial
Garden Silk Mills Ltd,,Industrial Goods,Textile Industrial
Garnet International Ltd,,Industrial Goods,Textile Industrial
Garware Marine Industries Ltd,,Industrial Goods,Textile Industrial
Garware Synthetics Ltd,,Industrial Goods,Textile Industrial
Garware Wall Ropes Ltd,,Industrial Goods,Textile Industrial
Gee El Woollens Ltd,,Industrial Goods,Textile Industrial
Gem Spinners India Ltd,,Industrial Goods,Textile Industrial
Gillanders Arbuthnot &,,Industrial Goods,Textile Industrial
Gini Silk Mills Ltd,,Industrial Goods,Textile Industrial
Ginni Filaments Ltd,,Industrial Goods,Textile Industrial
Gloster Ltd,,Industrial Goods,Textile Industrial
Gokak Textiles Ltd,,Industrial Goods,Textile Industrial
Golden Carpets Ltd,,Industrial Goods,Textile Industrial
Grasim Industries Ltd,,Industrial Goods,Textile Industrial
Gravity (India) Ltd,,Industrial Goods,Textile Industrial
GSL Nova Petrochemicals Ltd,,Industrial Goods,Textile Industrial
GTN Industries Ltd,,Industrial Goods,Textile Industrial
GTN Textiles Ltd,,Industrial Goods,Textile Industrial
Guinness Peat Group PLC,,Industrial Goods,Textile Industrial
Gujarat Cotex Ltd,,Industrial Goods,Textile Industrial
Gujarat Craft Industries Ltd,,Industrial Goods,Textile Industrial
Gupta Synthetics Ltd,,Industrial Goods,Textile Industrial
H P Cotton Textile Mills Ltd,,Industrial Goods,Textile Industrial
Hanjer Fibres Ltd,,Industrial Goods,Textile Industrial
Hanung Toys & Textiles Ltd,,Industrial Goods,Textile Industrial
Himachal Fibres Ltd,,Industrial Goods,Textile Industrial
Himatsingka Seide Ltd,,Industrial Goods,Textile Industrial
Hind Syntex Ltd,,Industrial Goods,Textile Industrial
Hindoostan Mills Ltd,,Industrial Goods,Textile Industrial
Hisar Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Hua Lien International,,Industrial Goods,Textile Industrial
Huafeng Group Holdings Ltd,,Industrial Goods,Textile Industrial
Indian Acrylics Ltd,,Industrial Goods,Textile Industrial
Indian Card Clothing Co Ltd,,Industrial Goods,Textile Industrial
Indo Count Industries Ltd,,Industrial Goods,Textile Industrial
Indo Rama Synthetics,,Industrial Goods,Textile Industrial
Indus Fila Ltd,,Industrial Goods,Textile Industrial
Innovative Designs Inc.,,Industrial Goods,Textile Industrial
Interface Inc,,Industrial Goods,Textile Industrial
Interface Inc.,,Industrial Goods,Textile Industrial
International Taifeng,,Industrial Goods,Textile Industrial
J J Exporters Limited,,Industrial Goods,Textile Industrial
Jagjanani Textiles Ltd,,Industrial Goods,Textile Industrial
Jaihind Synthetics Ltd,,Industrial Goods,Textile Industrial
Jamshri Ranjitsinghji,,Industrial Goods,Textile Industrial
Jaybharat Textiles,,Industrial Goods,Textile Industrial
Jaykay Enterprises Ltd,,Industrial Goods,Textile Industrial
JBF Industries Ltd,,Industrial Goods,Textile Industrial
JCT Ltd,,Industrial Goods,Textile Industrial
Jindal Cotex Ltd,,Industrial Goods,Textile Industrial
Jindal Worldwide Ltd,,Industrial Goods,Textile Industrial
Jyoti Overseas Ltd,,Industrial Goods,Textile Industrial
Kakatiya Textiles Ltd,,Industrial Goods,Textile Industrial
Kallam Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Kam Hing International,,Industrial Goods,Textile Industrial
Kama Holdings Ltd,,Industrial Goods,Textile Industrial
Kanco Enterprises Ltd,,Industrial Goods,Textile Industrial
Kandagiri Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Kapil Cotex Ltd,,Industrial Goods,Textile Industrial
Karsten SA,,Industrial Goods,Textile Industrial
Katare Spinning Mills Ltd,,Industrial Goods,Textile Industrial
KG Petrochem Ltd,,Industrial Goods,Textile Industrial
Khator Fiber & Fabrics Ltd,,Industrial Goods,Textile Industrial
Kingdom Holdings Ltd,,Industrial Goods,Textile Industrial
Kingdom Holdings Ltd.,,Industrial Goods,Textile Industrial
Konark Synthetics Ltd,,Industrial Goods,Textile Industrial
KSL and Industries Ltd,,Industrial Goods,Textile Industrial
Kunert AG,,Industrial Goods,Textile Industrial
Lahoti Overseas Ltd,,Industrial Goods,Textile Industrial
Lakshmi Mills Co Ltd,,Industrial Goods,Textile Industrial
Lambodhara Textiles Ltd,,Industrial Goods,Textile Industrial
Li Heng Chemical Fibre,,Industrial Goods,Textile Industrial
LN Industries India Ltd,,Industrial Goods,Textile Industrial
Loyal Textile Mills Ltd,,Industrial Goods,Textile Industrial
Ludlow Jute & Specialities Ltd,,Industrial Goods,Textile Industrial
M K Exim (India) Ltd,,Industrial Goods,Textile Industrial
Mafatlal Industries Ltd,,Industrial Goods,Textile Industrial
Mahalaxmi Rubtech Ltd,,Industrial Goods,Textile Industrial
Maharaja Shree Umaid Mills Ltd,,Industrial Goods,Textile Industrial
Maharashtra Corp Ltd,,Industrial Goods,Textile Industrial
Malwa Cotton Spinning,,Industrial Goods,Textile Industrial
Maral Overseas Ltd,,Industrial Goods,Textile Industrial
Maxwell Industries Ltd,,Industrial Goods,Textile Industrial
Mayur Uniquoters Ltd,,Industrial Goods,Textile Industrial
Minaxi Textiles Ltd,,Industrial Goods,Textile Industrial
Modella Woollens Ltd,,Industrial Goods,Textile Industrial
Mohit Industries Ltd,,Industrial Goods,Textile Industrial
Morarjee Textiles Ltd.,,Industrial Goods,Textile Industrial
Mudra Lifestyle Ltd,,Industrial Goods,Textile Industrial
Nagreeka Exports Ltd,,Industrial Goods,Textile Industrial
Nahar Industrial,,Industrial Goods,Textile Industrial
Nahar Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Nandan Exim Ltd.,,Industrial Goods,Textile Industrial
Nitin Spinners Ltd,,Industrial Goods,Textile Industrial
NRC Ltd,,Industrial Goods,Textile Industrial
Nutech Global Ltd,,Industrial Goods,Textile Industrial
Omkar Overseas Ltd,,Industrial Goods,Textile Industrial
Omnitex Industries (India) Ltd,,Industrial Goods,Textile Industrial
Orbit Exports Ltd,,Industrial Goods,Textile Industrial
Oswal Spinning & Weaving,,Industrial Goods,Textile Industrial
Oswal Yarns Ltd,,Industrial Goods,Textile Industrial
Oxford Industries Ltd,,Industrial Goods,Textile Industrial
Pacific Cotspin Ltd,,Industrial Goods,Textile Industrial
Pacific Textiles Holdings Ltd,,Industrial Goods,Textile Industrial
Pacific Textiles Holdings Ltd.,,Industrial Goods,Textile Industrial
Padam Cotton Yarns Ltd,,Industrial Goods,Textile Industrial
Paras Petrofils Ltd,,Industrial Goods,Textile Industrial
Pasari Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Pasupati Acrylon Ltd,,Industrial Goods,Textile Industrial
Patspin India Ltd,,Industrial Goods,Textile Industrial
PBM Polytex Ltd,,Industrial Goods,Textile Industrial
Peeti Securities Ltd,,Industrial Goods,Textile Industrial
Pegas Nonwoven,,Industrial Goods,Textile Industrial
Pettenati SA Industria Textil,,Industrial Goods,Textile Industrial
Pioneer Embroideries Ltd,,Industrial Goods,Textile Industrial
Polychem Indonesia Tbk,,Industrial Goods,Textile Industrial
Polygenta Technologies Ltd,,Industrial Goods,Textile Industrial
Pradip Overseas Ltd,,Industrial Goods,Textile Industrial
Prag Bosimi Synthetics Ltd,,Industrial Goods,Textile Industrial
Prakash Woollen Mills Ltd,,Industrial Goods,Textile Industrial
Pranavaditya Spinning Mil,,Industrial Goods,Textile Industrial
Precot Meridian Ltd,,Industrial Goods,Textile Industrial
Prime Urban Development,,Industrial Goods,Textile Industrial
Priyadarsini Ltd,,Industrial Goods,Textile Industrial
Puget Technologies,,Industrial Goods,Textile Industrial
Punjab Woolcombers Ltd,,Industrial Goods,Textile Industrial
R M Mohite Industries Ltd,,Industrial Goods,Textile Industrial
Raghuvir Synthetics Ltd,,Industrial Goods,Textile Industrial
Rainbow Denim Ltd,,Industrial Goods,Textile Industrial
Raj Rayon Ltd.,,Industrial Goods,Textile Industrial
Rajapalayam Mills Ltd,,Industrial Goods,Textile Industrial
Rajkamal Synthetics Ltd,,Industrial Goods,Textile Industrial
Rajvir Industries Ltd,,Industrial Goods,Textile Industrial
Ratti,,Industrial Goods,Textile Industrial
Raymond Ltd,,Industrial Goods,Textile Industrial
Reliance Chemotex,,Industrial Goods,Textile Industrial
Riba Textiles Ltd,,Industrial Goods,Textile Industrial
Richa Industries Ltd,,Industrial Goods,Textile Industrial
Royal Ten Cate,,Industrial Goods,Textile Industrial
RSWM Ltd,,Industrial Goods,Textile Industrial
Ruby Mills Ltd.,,Industrial Goods,Textile Industrial
S Kumars Nationwide Ltd,,Industrial Goods,Textile Industrial
S R Industries Ltd,,Industrial Goods,Textile Industrial
S T I India Ltd,,Industrial Goods,Textile Industrial
Salona Cotspin Ltd,,Industrial Goods,Textile Industrial
Sambandam Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Sangam (India) Ltd,,Industrial Goods,Textile Industrial
Santaram Spinners Ltd,,Industrial Goods,Textile Industrial
Santosh Fine Fab Ltd,,Industrial Goods,Textile Industrial
Sarla Performance Fibers Ltd,,Industrial Goods,Textile Industrial
Schaeffer Dufour,,Industrial Goods,Textile Industrial
Seasons Textiles Ltd,,Industrial Goods,Textile Industrial
Sharad Fibres,,Industrial Goods,Textile Industrial
Shenhua International Ltd,,Industrial Goods,Textile Industrial
Shenzhou International,,Industrial Goods,Textile Industrial
Shiva Texyarn Ltd,,Industrial Goods,Textile Industrial
Shree Manufacturing Co Ltd,,Industrial Goods,Textile Industrial
Shree Rajasthan Syntex Ltd,,Industrial Goods,Textile Industrial
Shreeyash Industries Ltd,,Industrial Goods,Textile Industrial
Shri Dinesh Mills Ltd,,Industrial Goods,Textile Industrial
Shri Lakshmi Cotsyn Ltd,,Industrial Goods,Textile Industrial
Simplex Mills Co Ltd,,Industrial Goods,Textile Industrial
Sioen Industries,,Industrial Goods,Textile Industrial
Siyaram Silk Mills Ltd,,Industrial Goods,Textile Industrial
Sky Industries Ltd,,Industrial Goods,Textile Industrial
SNS Textiles Ltd,,Industrial Goods,Textile Industrial
Soma Textiles & Industries Ltd,,Industrial Goods,Textile Industrial
Somany Ceramics Ltd,,Industrial Goods,Textile Industrial
Source Industries (India) Ltd,,Industrial Goods,Textile Industrial
Spentex Industries Ltd,,Industrial Goods,Textile Industrial
Springs Global,,Industrial Goods,Textile Industrial
Sree Jayalakshmi Autospin Ltd,,Industrial Goods,Textile Industrial
SRF Ltd,,Industrial Goods,Textile Industrial
Sri Lakshmi Saraswathi,,Industrial Goods,Textile Industrial
Sri Nachammai Cotton Mills Ltd,,Industrial Goods,Textile Industrial
Sri Ramakrishna Mills Coi,,Industrial Goods,Textile Industrial
Standard Industries Ltd,,Industrial Goods,Textile Industrial
STL Global Ltd,,Industrial Goods,Textile Industrial
Stoehr & Co AG,,Industrial Goods,Textile Industrial
Subhash Silk Mills Ltd,,Industrial Goods,Textile Industrial
Suditi Industries Ltd,,Industrial Goods,Textile Industrial
Sumeet Industries Ltd,,Industrial Goods,Textile Industrial
Suncity Synthetics Ltd,,Industrial Goods,Textile Industrial
Sunday Export Ltd,,Industrial Goods,Textile Industrial
Super Sales India Ltd,,Industrial Goods,Textile Industrial
Super Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Supertex Industries Ltd.,,Industrial Goods,Textile Industrial
Supreme Tex Mart Ltd,,Industrial Goods,Textile Industrial
Surat Textile Mills Ltd,,Industrial Goods,Textile Industrial
Suryaamba Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Suryajyoti Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Suryalakshmi Cotton Mills Ltd,,Industrial Goods,Textile Industrial
Suryalata Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Suryavanshi Spinning Mills Ltd,,Industrial Goods,Textile Industrial
Sutlej Textiles,,Industrial Goods,Textile Industrial
Swan Energy Ltd.,,Industrial Goods,Textile Industrial
Swasti Vinayaka Synthetics Ltd,,Industrial Goods,Textile Industrial
Sybly Industries Ltd.,,Industrial Goods,Textile Industrial
T T Ltd,,Industrial Goods,Textile Industrial
Tai Ping Carpets,,Industrial Goods,Textile Industrial
Tamilnadu Jai Bharath,,Industrial Goods,Textile Industrial
Tatia Global Vennture Ltd,,Industrial Goods,Textile Industrial
TCI Industries Ltd,,Industrial Goods,Textile Industrial
Tecblu TecelAGem Blumenau SA,,Industrial Goods,Textile Industrial
Teka-Tecelagem Kuehnrich SA,,Industrial Goods,Textile Industrial
Texhong Textile Group Ltd.,,Industrial Goods,Textile Industrial
Texteis Renaux SA,,Industrial Goods,Textile Industrial
Texwinca Holdings Ltd,,Industrial Goods,Textile Industrial
Texwinca Holdings Ltd.,,Industrial Goods,Textile Industrial
Thambbi Modern Spinning M,,Industrial Goods,Textile Industrial
The Dixie Group,,Industrial Goods,Textile Industrial
The Rai Saheb,,Industrial Goods,Textile Industrial
Tintbright AG,,Industrial Goods,Textile Industrial
Toray Industries Inc,,Industrial Goods,Textile Industrial
Trident Ltd,,Industrial Goods,Textile Industrial
Tuni Textile Mills Ltd,,Industrial Goods,Textile Industrial
Unifi Inc.,,Industrial Goods,Textile Industrial
Unimin India Ltd,,Industrial Goods,Textile Industrial
Uniroyal Industries Ltd,,Industrial Goods,Textile Industrial
United Textiles Ltd,,Industrial Goods,Textile Industrial
Unitika Ltd,,Industrial Goods,Textile Industrial
Uniworth Ltd,,Industrial Goods,Textile Industrial
Valson Industries Ltd,,Industrial Goods,Textile Industrial
Vardhman Acrylics Ltd,,Industrial Goods,Textile Industrial
Vardhman Polytex Ltd,,Industrial Goods,Textile Industrial
Vardhman Textiles Ltd,,Industrial Goods,Textile Industrial
Vertex Spinning Ltd,,Industrial Goods,Textile Industrial
Victory City Int'l,,Industrial Goods,Textile Industrial
Victory City Intl,,Industrial Goods,Textile Industrial
Vijay Textiles Limited,,Industrial Goods,Textile Industrial
Vippy Spinpro Ltd,,Industrial Goods,Textile Industrial
Visagar Polytex Ltd,,Industrial Goods,Textile Industrial
